case_id,pipeline,end_ns,end_to_end_ms,model_batch_id,model_batch_size,model_ms,policy_ms,retrieval_ms,start_ns,validation_ms
V2C-0735,C3_JSON_SCHEMA_STRUCTURED,14065782030150,12373.430191,batch-000052,8,12373.41862,0.0,0.006232,14053408611530,0.005339
V2C-0738,C3_JSON_SCHEMA_STRUCTURED,14065782030150,12373.429849,batch-000052,8,12373.41862,0.0,0.006016,14053408611530,0.005213
V2C-0744,C3_JSON_SCHEMA_STRUCTURED,14065782030150,12373.438318,batch-000052,8,12373.41862,0.0,0.005745,14053408611530,0.013953
V2C-0745,C3_JSON_SCHEMA_STRUCTURED,14065782030150,12373.43265,batch-000052,8,12373.41862,0.0,0.007444,14053408611530,0.006586
V2C-0757,C3_JSON_SCHEMA_STRUCTURED,14065782030150,12373.430819,batch-000052,8,12373.41862,0.0,0.005893,14053408611530,0.006306
V2C-0761,C3_JSON_SCHEMA_STRUCTURED,14065782030150,12373.429953,batch-000052,8,12373.41862,0.0,0.005965,14053408611530,0.005368
V2C-0767,C3_JSON_SCHEMA_STRUCTURED,14065782030150,12373.429565999999,batch-000052,8,12373.41862,0.0,0.005774,14053408611530,0.005172
V2C-0772,C3_JSON_SCHEMA_STRUCTURED,14078150102888,12367.847698,batch-000053,8,12367.836854,0.0,0.005637,14065782266034,0.005207
V2C-0773,C3_JSON_SCHEMA_STRUCTURED,14078150102888,12367.849005999999,batch-000053,8,12367.836854,0.0,0.006875,14065782266034,0.005277
V2C-0787,C3_JSON_SCHEMA_STRUCTURED,14078150102888,12367.847861,batch-000053,8,12367.836854,0.0,0.00567,14065782266034,0.005337
V2C-0790,C3_JSON_SCHEMA_STRUCTURED,14078150102888,12367.848216,batch-000053,8,12367.836854,0.0,0.005617,14065782266034,0.005745
V2C-0795,C3_JSON_SCHEMA_STRUCTURED,14078150102888,12367.848176,batch-000053,8,12367.836854,0.0,0.005996,14065782266034,0.005326
V2C-0796,C3_JSON_SCHEMA_STRUCTURED,14078150102888,12367.850927999998,batch-000053,8,12367.836854,0.0,0.008897,14065782266034,0.005177
V2C-0797,C3_JSON_SCHEMA_STRUCTURED,14078150102888,12367.847893999999,batch-000053,8,12367.836854,0.0,0.005792,14065782266034,0.005248
V2C-0801,C3_JSON_SCHEMA_STRUCTURED,14078150102888,12367.847749999999,batch-000053,8,12367.836854,0.0,0.005705,14065782266034,0.005191
V2C-0803,C3_JSON_SCHEMA_STRUCTURED,14090665915719,12515.575992999999,batch-000054,8,12515.564901,0.0,0.005571,14078150350818,0.005521
V2C-0811,C3_JSON_SCHEMA_STRUCTURED,14090665915719,12515.576228999998,batch-000054,8,12515.564901,0.0,0.005726,14078150350818,0.005602
V2C-0813,C3_JSON_SCHEMA_STRUCTURED,14090665915719,12515.576052999999,batch-000054,8,12515.564901,0.0,0.005758,14078150350818,0.005394
V2C-0815,C3_JSON_SCHEMA_STRUCTURED,14090665915719,12515.576841,batch-000054,8,12515.564901,0.0,0.006791,14078150350818,0.005149
V2C-0827,C3_JSON_SCHEMA_STRUCTURED,14090665915719,12515.576877,batch-000054,8,12515.564901,0.0,0.005865,14078150350818,0.006111
V2C-0835,C3_JSON_SCHEMA_STRUCTURED,14090665915719,12515.575638,batch-000054,8,12515.564901,0.0,0.005569,14078150350818,0.005168
V2C-0839,C3_JSON_SCHEMA_STRUCTURED,14090665915719,12515.575749,batch-000054,8,12515.564901,0.0,0.005678,14078150350818,0.00517
V2C-0842,C3_JSON_SCHEMA_STRUCTURED,14090665915719,12515.575991,batch-000054,8,12515.564901,0.0,0.005964,14078150350818,0.005126
V2C-0844,C3_JSON_SCHEMA_STRUCTURED,14103186340652,12520.163916,batch-000055,8,12520.147093,0.0,0.011123,14090666193559,0.0057
V2C-0847,C3_JSON_SCHEMA_STRUCTURED,14103186340652,12520.15955,batch-000055,8,12520.147093,0.0,0.006958,14090666193559,0.005499
V2C-0850,C3_JSON_SCHEMA_STRUCTURED,14103186340652,12520.159464999999,batch-000055,8,12520.147093,0.0,0.006913,14090666193559,0.005459
V2C-0851,C3_JSON_SCHEMA_STRUCTURED,14103186340652,12520.159034,batch-000055,8,12520.147093,0.0,0.00669,14090666193559,0.005251
V2C-0859,C3_JSON_SCHEMA_STRUCTURED,14103186340652,12520.16072,batch-000055,8,12520.147093,0.0,0.008087,14090666193559,0.00554
V2C-0862,C3_JSON_SCHEMA_STRUCTURED,14103186340652,12520.159589,batch-000055,8,12520.147093,0.0,0.006938,14090666193559,0.005558
V2C-0863,C3_JSON_SCHEMA_STRUCTURED,14103186340652,12520.15951,batch-000055,8,12520.147093,0.0,0.007042,14090666193559,0.005375
V2C-0867,C3_JSON_SCHEMA_STRUCTURED,14103186340652,12520.159211,batch-000055,8,12520.147093,0.0,0.006889,14090666193559,0.005229
V2C-0881,C3_JSON_SCHEMA_STRUCTURED,14115836448559,12649.852805,batch-000056,8,12649.840608,0.0,0.007012,14103186607951,0.005185
V2C-0886,C3_JSON_SCHEMA_STRUCTURED,14115836448559,12649.855371000001,batch-000056,8,12649.840608,0.0,0.00956,14103186607951,0.005203
V2C-0900,C3_JSON_SCHEMA_STRUCTURED,14115836448559,12649.852781,batch-000056,8,12649.840608,0.0,0.006899,14103186607951,0.005274
V2C-0901,C3_JSON_SCHEMA_STRUCTURED,14115836448559,12649.852869,batch-000056,8,12649.840608,0.0,0.006879,14103186607951,0.005382
V2C-0902,C3_JSON_SCHEMA_STRUCTURED,14115836448559,12649.852724,batch-000056,8,12649.840608,0.0,0.006829,14103186607951,0.005287
V2C-0903,C3_JSON_SCHEMA_STRUCTURED,14115836448559,12649.854318000002,batch-000056,8,12649.840608,0.0,0.008432,14103186607951,0.005278
V2C-0904,C3_JSON_SCHEMA_STRUCTURED,14115836448559,12649.852892,batch-000056,8,12649.840608,0.0,0.00713,14103186607951,0.005154
V2C-0907,C3_JSON_SCHEMA_STRUCTURED,14115836448559,12649.87271,batch-000056,8,12649.840608,0.0,0.026708,14103186607951,0.005394
V2C-0908,C3_JSON_SCHEMA_STRUCTURED,14128695557533,12858.871297,batch-000057,8,12858.852158,0.0,0.014016,14115836705375,0.005123
V2C-0909,C3_JSON_SCHEMA_STRUCTURED,14128695557533,12858.867936999999,batch-000057,8,12858.852158,0.0,0.010121,14115836705375,0.005658
V2C-0911,C3_JSON_SCHEMA_STRUCTURED,14128695557533,12858.865794,batch-000057,8,12858.852158,0.0,0.007717,14115836705375,0.005919
V2C-0912,C3_JSON_SCHEMA_STRUCTURED,14128695557533,12858.864485,batch-000057,8,12858.852158,0.0,0.007172,14115836705375,0.005155
V2C-0913,C3_JSON_SCHEMA_STRUCTURED,14128695557533,12858.864757,batch-000057,8,12858.852158,0.0,0.007147,14115836705375,0.005452
V2C-0914,C3_JSON_SCHEMA_STRUCTURED,14128695557533,12858.866339999999,batch-000057,8,12858.852158,0.0,0.008847,14115836705375,0.005335
V2C-0915,C3_JSON_SCHEMA_STRUCTURED,14128695557533,12858.864907,batch-000057,8,12858.852158,0.0,0.007563,14115836705375,0.005186
V2C-0916,C3_JSON_SCHEMA_STRUCTURED,14128695557533,12858.865185999999,batch-000057,8,12858.852158,0.0,0.007555,14115836705375,0.005473
V2C-0917,C3_JSON_SCHEMA_STRUCTURED,14141324513084,12628.743019,batch-000058,8,12628.730263,0.0,0.006944,14128695782821,0.005812
V2C-0918,C3_JSON_SCHEMA_STRUCTURED,14141324513084,12628.751688999999,batch-000058,8,12628.730263,0.0,0.01612,14128695782821,0.005306
V2C-0919,C3_JSON_SCHEMA_STRUCTURED,14141324513084,12628.742474,batch-000058,8,12628.730263,0.0,0.006922,14128695782821,0.005289
V2C-0921,C3_JSON_SCHEMA_STRUCTURED,14141324513084,12628.742395,batch-000058,8,12628.730263,0.0,0.006929,14128695782821,0.005203
V2C-0922,C3_JSON_SCHEMA_STRUCTURED,14141324513084,12628.742479,batch-000058,8,12628.730263,0.0,0.007056,14128695782821,0.00516
V2C-0923,C3_JSON_SCHEMA_STRUCTURED,14141324513084,12628.743432,batch-000058,8,12628.730263,0.0,0.007811,14128695782821,0.005358
V2C-0925,C3_JSON_SCHEMA_STRUCTURED,14141324513084,12628.74467,batch-000058,8,12628.730263,0.0,0.008425,14128695782821,0.005982
V2C-0926,C3_JSON_SCHEMA_STRUCTURED,14141324513084,12628.742841,batch-000058,8,12628.730263,0.0,0.007059,14128695782821,0.005519
V2C-0927,C3_JSON_SCHEMA_STRUCTURED,14153983261430,12658.504660999999,batch-000059,8,12658.49276,0.0,0.006656,14141324768670,0.005245
V2C-0928,C3_JSON_SCHEMA_STRUCTURED,14153983261430,12658.504869,batch-000059,8,12658.49276,0.0,0.006917,14141324768670,0.005192
V2C-0929,C3_JSON_SCHEMA_STRUCTURED,14153983261430,12658.505098,batch-000059,8,12658.49276,0.0,0.006952,14141324768670,0.005386
V2C-0930,C3_JSON_SCHEMA_STRUCTURED,14153983261430,12658.506602,batch-000059,8,12658.49276,0.0,0.008101,14141324768670,0.005741
V2C-0931,C3_JSON_SCHEMA_STRUCTURED,14153983261430,12658.505502,batch-000059,8,12658.49276,0.0,0.006657,14141324768670,0.006085
V2C-0932,C3_JSON_SCHEMA_STRUCTURED,14153983261430,12658.505684999998,batch-000059,8,12658.49276,0.0,0.006977,14141324768670,0.005948
V2C-0935,C3_JSON_SCHEMA_STRUCTURED,14153983261430,12658.529422,batch-000059,8,12658.49276,0.0,0.007265,14141324768670,0.029397
V2C-0936,C3_JSON_SCHEMA_STRUCTURED,14153983261430,12658.506627,batch-000059,8,12658.49276,0.0,0.008159,14141324768670,0.005708
V2C-0937,C3_JSON_SCHEMA_STRUCTURED,14166610358240,12626.877285,batch-000060,8,12626.864674,0.0,0.007297,14153983493566,0.005314
V2C-0938,C3_JSON_SCHEMA_STRUCTURED,14166610358240,12626.877085000002,batch-000060,8,12626.864674,0.0,0.007197,14153983493566,0.005214
V2C-0940,C3_JSON_SCHEMA_STRUCTURED,14166610358240,12626.87942,batch-000060,8,12626.864674,0.0,0.009069,14153983493566,0.005677
V2C-0941,C3_JSON_SCHEMA_STRUCTURED,14166610358240,12626.877247,batch-000060,8,12626.864674,0.0,0.00731,14153983493566,0.005263
V2C-0942,C3_JSON_SCHEMA_STRUCTURED,14166610358240,12626.87699,batch-000060,8,12626.864674,0.0,0.00697,14153983493566,0.005346
V2C-0944,C3_JSON_SCHEMA_STRUCTURED,14166610358240,12626.876814,batch-000060,8,12626.864674,0.0,0.006898,14153983493566,0.005242
V2C-0945,C3_JSON_SCHEMA_STRUCTURED,14166610358240,12626.877841,batch-000060,8,12626.864674,0.0,0.007994,14153983493566,0.005173
V2C-0947,C3_JSON_SCHEMA_STRUCTURED,14166610358240,12626.876852,batch-000060,8,12626.864674,0.0,0.00702,14153983493566,0.005158
V2C-0949,C3_JSON_SCHEMA_STRUCTURED,14179298844838,12688.252171,batch-000061,8,12688.239195,0.0,0.007316,14166610605643,0.00566
V2C-0950,C3_JSON_SCHEMA_STRUCTURED,14179298844838,12688.251622,batch-000061,8,12688.239195,0.0,0.007048,14166610605643,0.005379
V2C-0953,C3_JSON_SCHEMA_STRUCTURED,14179298844838,12688.251332000002,batch-000061,8,12688.239195,0.0,0.007014,14166610605643,0.005123
V2C-0954,C3_JSON_SCHEMA_STRUCTURED,14179298844838,12688.253499,batch-000061,8,12688.239195,0.0,0.008414,14166610605643,0.00589
V2C-0955,C3_JSON_SCHEMA_STRUCTURED,14179298844838,12688.251608,batch-000061,8,12688.239195,0.0,0.007167,14166610605643,0.005246
V2C-0957,C3_JSON_SCHEMA_STRUCTURED,14179298844838,12688.251261,batch-000061,8,12688.239195,0.0,0.006905,14166610605643,0.005161
V2C-0958,C3_JSON_SCHEMA_STRUCTURED,14179298844838,12688.251669000001,batch-000061,8,12688.239195,0.0,0.007165,14166610605643,0.005309
V2C-0960,C3_JSON_SCHEMA_STRUCTURED,14179298844838,12688.252962999999,batch-000061,8,12688.239195,0.0,0.008412,14166610605643,0.005356
V2C-0961,C3_JSON_SCHEMA_STRUCTURED,14192089691198,12790.574976,batch-000062,8,12790.562068,0.0,0.007084,14179299129130,0.005824
V2C-0965,C3_JSON_SCHEMA_STRUCTURED,14192089691198,12790.574899,batch-000062,8,12790.562068,0.0,0.007149,14179299129130,0.005682
V2C-0966,C3_JSON_SCHEMA_STRUCTURED,14192089691198,12790.574442,batch-000062,8,12790.562068,0.0,0.007175,14179299129130,0.005199
V2C-0969,C3_JSON_SCHEMA_STRUCTURED,14192089691198,12790.574388999998,batch-000062,8,12790.562068,0.0,0.006816,14179299129130,0.005505
V2C-0970,C3_JSON_SCHEMA_STRUCTURED,14192089691198,12790.575877,batch-000062,8,12790.562068,0.0,0.008096,14179299129130,0.005713
V2C-0972,C3_JSON_SCHEMA_STRUCTURED,14192089691198,12790.574132,batch-000062,8,12790.562068,0.0,0.006855,14179299129130,0.005209
V2C-0973,C3_JSON_SCHEMA_STRUCTURED,14192089691198,12790.573986,batch-000062,8,12790.562068,0.0,0.006771,14179299129130,0.005147
V2C-0974,C3_JSON_SCHEMA_STRUCTURED,14192089691198,12790.575115999998,batch-000062,8,12790.562068,0.0,0.007886,14179299129130,0.005162
V2C-0976,C3_JSON_SCHEMA_STRUCTURED,14204647850632,12557.923128,batch-000063,8,12557.910695,0.0,0.007175,14192089939937,0.005258
V2C-0977,C3_JSON_SCHEMA_STRUCTURED,14204647850632,12557.936431000002,batch-000063,8,12557.910695,0.0,0.007014,14192089939937,0.018722
V2C-0978,C3_JSON_SCHEMA_STRUCTURED,14204647850632,12557.938682,batch-000063,8,12557.910695,0.0,0.007,14192089939937,0.020987
V2C-0979,C3_JSON_SCHEMA_STRUCTURED,14204647850632,12557.930144000002,batch-000063,8,12557.910695,0.0,0.006821,14192089939937,0.012628
V2C-0980,C3_JSON_SCHEMA_STRUCTURED,14204647850632,12557.926308,batch-000063,8,12557.910695,0.0,0.008813,14192089939937,0.0068
V2C-0981,C3_JSON_SCHEMA_STRUCTURED,14204647850632,12557.92336,batch-000063,8,12557.910695,0.0,0.006856,14192089939937,0.005809
V2C-0982,C3_JSON_SCHEMA_STRUCTURED,14204647850632,12557.922913,batch-000063,8,12557.910695,0.0,0.006801,14192089939937,0.005417
V2C-0988,C3_JSON_SCHEMA_STRUCTURED,14204647850632,12557.925205,batch-000063,8,12557.910695,0.0,0.009128,14192089939937,0.005382
V2C-0989,C3_JSON_SCHEMA_STRUCTURED,14217271001408,12622.894813,batch-000064,8,12622.881979,0.0,0.006964,14204648119429,0.00587
V2C-0990,C3_JSON_SCHEMA_STRUCTURED,14217271001408,12622.894284,batch-000064,8,12622.881979,0.0,0.007003,14204648119429,0.005302
V2C-0991,C3_JSON_SCHEMA_STRUCTURED,14217271001408,12622.894182,batch-000064,8,12622.881979,0.0,0.006919,14204648119429,0.005284
V2C-0994,C3_JSON_SCHEMA_STRUCTURED,14217271001408,12622.895917,batch-000064,8,12622.881979,0.0,0.008726,14204648119429,0.005212
V2C-0996,C3_JSON_SCHEMA_STRUCTURED,14217271001408,12622.894868,batch-000064,8,12622.881979,0.0,0.00762,14204648119429,0.005269
V2C-0999,C3_JSON_SCHEMA_STRUCTURED,14217271001408,12622.894746,batch-000064,8,12622.881979,0.0,0.007486,14204648119429,0.005281
V2C-1000,C3_JSON_SCHEMA_STRUCTURED,14217271001408,12622.907005,batch-000064,8,12622.881979,0.0,0.005975,14204648119429,0.019051
V2C-1001,C3_JSON_SCHEMA_STRUCTURED,14217271001408,12622.905021,batch-000064,8,12622.881979,0.0,0.005228,14204648119429,0.017814
V2C-1002,C3_JSON_SCHEMA_STRUCTURED,14228911570103,11640.352942,batch-000065,8,11640.333524,0.0,0.004808,14217271236579,0.01461
V2C-1003,C3_JSON_SCHEMA_STRUCTURED,14228911570103,11640.353359,batch-000065,8,11640.333524,0.0,0.00518,14217271236579,0.014655
V2C-1010,C3_JSON_SCHEMA_STRUCTURED,14228911570103,11640.350927000001,batch-000065,8,11640.333524,0.0,0.00465,14217271236579,0.012753
V2C-1011,C3_JSON_SCHEMA_STRUCTURED,14228911570103,11640.351471999998,batch-000065,8,11640.333524,0.0,0.005183,14217271236579,0.012765
V2C-1012,C3_JSON_SCHEMA_STRUCTURED,14228911570103,11640.347915,batch-000065,8,11640.333524,0.0,0.005048,14217271236579,0.009343
V2C-1013,C3_JSON_SCHEMA_STRUCTURED,14228911570103,11640.351512,batch-000065,8,11640.333524,0.0,0.004748,14217271236579,0.01324
V2C-1014,C3_JSON_SCHEMA_STRUCTURED,14228911570103,11640.350515,batch-000065,8,11640.333524,0.0,0.004552,14217271236579,0.012439
V2C-1015,C3_JSON_SCHEMA_STRUCTURED,14228911570103,11640.35065,batch-000065,8,11640.333524,0.0,0.004777,14217271236579,0.012349
V2C-1016,C3_JSON_SCHEMA_STRUCTURED,14240660980436,11749.174019,batch-000066,8,11749.145367,0.0,0.005245,14228911835069,0.023407
V2C-1017,C3_JSON_SCHEMA_STRUCTURED,14240660980436,11749.171214,batch-000066,8,11749.145367,0.0,0.004406,14228911835069,0.021441
V2C-1019,C3_JSON_SCHEMA_STRUCTURED,14240660980436,11749.166406,batch-000066,8,11749.145367,0.0,0.004317,14228911835069,0.016722
V2C-1020,C3_JSON_SCHEMA_STRUCTURED,14240660980436,11749.161409,batch-000066,8,11749.145367,0.0,0.004902,14228911835069,0.01114
V2C-1022,C3_JSON_SCHEMA_STRUCTURED,14240660980436,11749.162946,batch-000066,8,11749.145367,0.0,0.004591,14228911835069,0.012988
V2C-1024,C3_JSON_SCHEMA_STRUCTURED,14240660980436,11749.159656999998,batch-000066,8,11749.145367,0.0,0.004613,14228911835069,0.009677
V2C-1025,C3_JSON_SCHEMA_STRUCTURED,14240660980436,11749.162054999999,batch-000066,8,11749.145367,0.0,0.004417,14228911835069,0.012271
V2C-1026,C3_JSON_SCHEMA_STRUCTURED,14240660980436,11749.162405000001,batch-000066,8,11749.145367,0.0,0.004516,14228911835069,0.012522
V2C-1028,C3_JSON_SCHEMA_STRUCTURED,14252316049207,11654.778656,batch-000067,8,11654.765034,0.0,0.004632,14240661284173,0.00899
V2C-1030,C3_JSON_SCHEMA_STRUCTURED,14252316049207,11654.782086,batch-000067,8,11654.765034,0.0,0.004915,14240661284173,0.012137
V2C-1032,C3_JSON_SCHEMA_STRUCTURED,14252316049207,11654.778619,batch-000067,8,11654.765034,0.0,0.004521,14240661284173,0.009064
V2C-1033,C3_JSON_SCHEMA_STRUCTURED,14252316049207,11654.781533,batch-000067,8,11654.765034,0.0,0.004464,14240661284173,0.012035
V2C-1035,C3_JSON_SCHEMA_STRUCTURED,14252316049207,11654.782039,batch-000067,8,11654.765034,0.0,0.004547,14240661284173,0.012458
V2C-1036,C3_JSON_SCHEMA_STRUCTURED,14252316049207,11654.779788,batch-000067,8,11654.765034,0.0,0.005583,14240661284173,0.009171
V2C-1037,C3_JSON_SCHEMA_STRUCTURED,14252316049207,11654.82221,batch-000067,8,11654.765034,0.0,0.044918,14240661284173,0.012258
V2C-1039,C3_JSON_SCHEMA_STRUCTURED,14252316049207,11654.782209,batch-000067,8,11654.765034,0.0,0.004919,14240661284173,0.012256
V2C-1040,C3_JSON_SCHEMA_STRUCTURED,14264216688500,11900.395065,batch-000068,8,11900.381088,0.0,0.004803,14252316307412,0.009174
V2C-1043,C3_JSON_SCHEMA_STRUCTURED,14264216688500,11900.398269000001,batch-000068,8,11900.381088,0.0,0.004677,14252316307412,0.012504
V2C-1045,C3_JSON_SCHEMA_STRUCTURED,14264216688500,11900.401464,batch-000068,8,11900.381088,0.0,0.004488,14252316307412,0.015888
V2C-1046,C3_JSON_SCHEMA_STRUCTURED,14264216688500,11900.398641,batch-000068,8,11900.381088,0.0,0.004654,14252316307412,0.012899
V2C-1047,C3_JSON_SCHEMA_STRUCTURED,14264216688500,11900.398003,batch-000068,8,11900.381088,0.0,0.004537,14252316307412,0.012378
V2C-1049,C3_JSON_SCHEMA_STRUCTURED,14264216688500,11900.397965,batch-000068,8,11900.381088,0.0,0.004662,14252316307412,0.012215
V2C-1050,C3_JSON_SCHEMA_STRUCTURED,14264216688500,11900.40307,batch-000068,8,11900.381088,0.0,0.004537,14252316307412,0.017445
V2C-1055,C3_JSON_SCHEMA_STRUCTURED,14264216688500,11900.400070000002,batch-000068,8,11900.381088,0.0,0.004473,14252316307412,0.014509
V2C-1057,C3_JSON_SCHEMA_STRUCTURED,14275971806093,11754.876553,batch-000069,8,11754.859032,0.0,0.004545,14264216947061,0.012976
V2C-1061,C3_JSON_SCHEMA_STRUCTURED,14275971806093,11754.876460000001,batch-000069,8,11754.859032,0.0,0.004627,14264216947061,0.012801
V2C-1065,C3_JSON_SCHEMA_STRUCTURED,14275971806093,11754.876620000001,batch-000069,8,11754.859032,0.0,0.00445,14264216947061,0.013138
V2C-1070,C3_JSON_SCHEMA_STRUCTURED,14275971806093,11754.879201,batch-000069,8,11754.859032,0.0,0.004439,14264216947061,0.01573
V2C-1074,C3_JSON_SCHEMA_STRUCTURED,14275971806093,11754.878416,batch-000069,8,11754.859032,0.0,0.005806,14264216947061,0.013578
V2C-1076,C3_JSON_SCHEMA_STRUCTURED,14275971806093,11754.877309000001,batch-000069,8,11754.859032,0.0,0.004601,14264216947061,0.013676
V2C-1077,C3_JSON_SCHEMA_STRUCTURED,14275971806093,11754.876803000001,batch-000069,8,11754.859032,0.0,0.004751,14264216947061,0.01302
V2C-1079,C3_JSON_SCHEMA_STRUCTURED,14275971806093,11754.876107999999,batch-000069,8,11754.859032,0.0,0.004527,14264216947061,0.012549
V2C-1080,C3_JSON_SCHEMA_STRUCTURED,14287712670587,11740.650797,batch-000070,8,11740.633054,0.0,0.004508,14275972037533,0.013235
V2C-1082,C3_JSON_SCHEMA_STRUCTURED,14287712670587,11740.651300000001,batch-000070,8,11740.633054,0.0,0.004736,14275972037533,0.01351
V2C-1087,C3_JSON_SCHEMA_STRUCTURED,14287712670587,11740.650334999998,batch-000070,8,11740.633054,0.0,0.004946,14275972037533,0.012335
V2C-1088,C3_JSON_SCHEMA_STRUCTURED,14287712670587,11740.650491999999,batch-000070,8,11740.633054,0.0,0.004694,14275972037533,0.012744
V2C-1091,C3_JSON_SCHEMA_STRUCTURED,14287712670587,11740.649593999999,batch-000070,8,11740.633054,0.0,0.004436,14275972037533,0.012104
V2C-1093,C3_JSON_SCHEMA_STRUCTURED,14287712670587,11740.649847,batch-000070,8,11740.633054,0.0,0.004526,14275972037533,0.012267
V2C-1095,C3_JSON_SCHEMA_STRUCTURED,14287712670587,11740.649621,batch-000070,8,11740.633054,0.0,0.004602,14275972037533,0.011965
V2C-1096,C3_JSON_SCHEMA_STRUCTURED,14287712670587,11740.651861999999,batch-000070,8,11740.633054,0.0,0.006156,14275972037533,0.012652
V2C-1104,C3_JSON_SCHEMA_STRUCTURED,14299524942792,11812.068092,batch-000071,8,11812.048338,0.0,0.004685,14287712894454,0.015069
V2C-1107,C3_JSON_SCHEMA_STRUCTURED,14299524942792,11812.057362000001,batch-000071,8,11812.048338,0.0,0.004336,14287712894454,0.004688
V2C-1109,C3_JSON_SCHEMA_STRUCTURED,14299524942792,11812.065699,batch-000071,8,11812.048338,0.0,0.004295,14287712894454,0.013066
V2C-1110,C3_JSON_SCHEMA_STRUCTURED,14299524942792,11812.067723,batch-000071,8,11812.048338,0.0,0.004927,14287712894454,0.014458
V2C-1115,C3_JSON_SCHEMA_STRUCTURED,14299524942792,11812.057366000001,batch-000071,8,11812.048338,0.0,0.004534,14287712894454,0.004494
V2C-1116,C3_JSON_SCHEMA_STRUCTURED,14299524942792,11812.066643,batch-000071,8,11812.048338,0.0,0.004689,14287712894454,0.013616
V2C-1118,C3_JSON_SCHEMA_STRUCTURED,14299524942792,11812.065874000002,batch-000071,8,11812.048338,0.0,0.004516,14287712894454,0.01302
V2C-1119,C3_JSON_SCHEMA_STRUCTURED,14299524942792,11812.056847000002,batch-000071,8,11812.048338,0.0,0.004344,14287712894454,0.004165
V2C-1120,C3_JSON_SCHEMA_STRUCTURED,14311418849500,11893.666726,batch-000072,8,11893.64856,0.0,0.004549,14299525200940,0.013617
V2C-1123,C3_JSON_SCHEMA_STRUCTURED,14311418849500,11893.657861999998,batch-000072,8,11893.64856,0.0,0.004871,14299525200940,0.004431
V2C-1127,C3_JSON_SCHEMA_STRUCTURED,14311418849500,11893.657049999998,batch-000072,8,11893.64856,0.0,0.004264,14299525200940,0.004226
V2C-1128,C3_JSON_SCHEMA_STRUCTURED,14311418849500,11893.667363999999,batch-000072,8,11893.64856,0.0,0.005162,14299525200940,0.013642
V2C-1130,C3_JSON_SCHEMA_STRUCTURED,14311418849500,11893.665576,batch-000072,8,11893.64856,0.0,0.004422,14299525200940,0.012594
V2C-1133,C3_JSON_SCHEMA_STRUCTURED,14311418849500,11893.665937,batch-000072,8,11893.64856,0.0,0.004617,14299525200940,0.01276
V2C-1139,C3_JSON_SCHEMA_STRUCTURED,14311418849500,11893.657022999998,batch-000072,8,11893.64856,0.0,0.00428,14299525200940,0.004183
V2C-1141,C3_JSON_SCHEMA_STRUCTURED,14311418849500,11893.665799,batch-000072,8,11893.64856,0.0,0.004358,14299525200940,0.012881
V2C-1154,C3_JSON_SCHEMA_STRUCTURED,14324040242752,12621.144567,batch-000073,8,12621.12986,0.0,0.007916,14311419112892,0.006791
V2C-1155,C3_JSON_SCHEMA_STRUCTURED,14324040242752,12621.143693,batch-000073,8,12621.12986,0.0,0.007442,14311419112892,0.006391
V2C-1156,C3_JSON_SCHEMA_STRUCTURED,14324040242752,12621.143059999999,batch-000073,8,12621.12986,0.0,0.007633,14311419112892,0.005567
V2C-1158,C3_JSON_SCHEMA_STRUCTURED,14324040242752,12621.143585,batch-000073,8,12621.12986,0.0,0.008416,14311419112892,0.005309
V2C-1160,C3_JSON_SCHEMA_STRUCTURED,14324040242752,12621.158582999999,batch-000073,8,12621.12986,0.0,0.023453,14311419112892,0.00527
V2C-1162,C3_JSON_SCHEMA_STRUCTURED,14324040242752,12621.145653999998,batch-000073,8,12621.12986,0.0,0.010352,14311419112892,0.005442
V2C-1163,C3_JSON_SCHEMA_STRUCTURED,14324040242752,12621.143952999999,batch-000073,8,12621.12986,0.0,0.008863,14311419112892,0.00523
V2C-1164,C3_JSON_SCHEMA_STRUCTURED,14324040242752,12621.142380999998,batch-000073,8,12621.12986,0.0,0.007375,14311419112892,0.005146
V2C-1171,C3_JSON_SCHEMA_STRUCTURED,14336631001667,12590.477217,batch-000074,8,12590.464821,0.0,0.007196,14324040536846,0.0052
V2C-1173,C3_JSON_SCHEMA_STRUCTURED,14336631001667,12590.477702,batch-000074,8,12590.464821,0.0,0.007516,14324040536846,0.005365
V2C-1175,C3_JSON_SCHEMA_STRUCTURED,14336631001667,12590.476966999999,batch-000074,8,12590.464821,0.0,0.006897,14324040536846,0.005249
V2C-1178,C3_JSON_SCHEMA_STRUCTURED,14336631001667,12590.478337,batch-000074,8,12590.464821,0.0,0.008292,14324040536846,0.005224
V2C-1187,C3_JSON_SCHEMA_STRUCTURED,14336631001667,12590.476899,batch-000074,8,12590.464821,0.0,0.006806,14324040536846,0.005272
V2C-1190,C3_JSON_SCHEMA_STRUCTURED,14336631001667,12590.477256,batch-000074,8,12590.464821,0.0,0.006986,14324040536846,0.005449
V2C-1194,C3_JSON_SCHEMA_STRUCTURED,14336631001667,12590.477046,batch-000074,8,12590.464821,0.0,0.006974,14324040536846,0.005251
V2C-1199,C3_JSON_SCHEMA_STRUCTURED,14336631001667,12590.478787999999,batch-000074,8,12590.464821,0.0,0.008822,14324040536846,0.005145
EXT-ADVERSARIAL-0002,C4_TOOL_CALLING_AGENT,6514634495296,19974.350425,batch-000000,8,19974.223705,0.0,0.12672,5626109480333,0.0
